platform,post_id,language,tracker_language,tracker_date,genre,emotion,post_created_date,created_time,data_fetched_time,permalink_url,post_impressions_unique,shares_count,comments_total,post_reactions_total
Facebook,138927162813391_1327147379447348,en,English,7 Feb 2026,Entertainment,Surprise +VE,2026-02-07,2026-02-07T07:28:34+0000,2026-02-10 12:17:00,https://www.facebook.com/1277368791091874/posts/1327147379447348,15600,3,10,134
Facebook,138927162813391_1327130439449042,en,English,7 Feb 2026,Off-beat,Shock -VE,2026-02-07,2026-02-07T07:00:14+0000,2026-02-10 12:17:00,https://www.facebook.com/1277368791091874/posts/1327130439449042,20859,3,4,41
Facebook,138927162813391_1327117382783681,en,English,7 Feb 2026,Entertainment,Controversy,2026-02-07,2026-02-07T06:36:39+0000,2026-02-10 12:17:00,https://www.facebook.com/1277368791091874/posts/1327117382783681,10619,1,2,28
Facebook,138927162813391_1327030449459041,en,English,7 Feb 2026,Current-Affairs,Anger,2026-02-07,2026-02-07T04:36:39+0000,2026-02-10 12:17:00,https://www.facebook.com/1277368791091874/posts/1327030449459041,16821,9,21,63
Facebook,1570246343192175_1320929860057342,hi,Hindi,02-07-2026,Current-Affairs,Breaking News,2026-02-07,2026-02-07T13:51:18+0000,2026-02-10 12:17:00,https://www.facebook.com/1296742019142793/posts/1320929860057342,107,0,0,3
Facebook,1570246343192175_1320798000070528,hi,Hindi,02-07-2026,International Politics,Pride,2026-02-07,2026-02-07T10:59:54+0000,2026-02-10 12:17:00,https://www.facebook.com/1296742019142793/posts/1320798000070528,100,0,0,2
Facebook,1570246343192175_1320638853419776,hi,Hindi,02-07-2026,Crime,Shock,2026-02-07,2026-02-07T06:29:47+0000,2026-02-10 12:17:00,https://www.facebook.com/1296742019142793/posts/1320638853419776,102,0,0,1
Facebook,1570246343192175_1320534070096921,hi,Hindi,02-07-2026,Current-Affairs,Breaking News,2026-02-07,2026-02-07T03:53:14+0000,2026-02-10 12:17:00,https://www.facebook.com/1296742019142793/posts/1320534070096921,191,0,0,3
Facebook,138927162813391_1327885452706874,en,English,8 Feb 2026,Politics,Pride,2026-02-08,2026-02-08T03:32:05+0000,2026-02-11 09:00:34,https://www.facebook.com/1277368791091874/posts/1327885452706874,8699,3,11,40
Facebook,1570246343192175_1321399273343734,hi,Hindi,02-08-2026,Int others,Anger/ Rage,2026-02-08,2026-02-08T02:51:00+0000,2026-02-11 09:00:34,https://www.facebook.com/1296742019142793/posts/1321399273343734,265,0,0,2
Facebook,138927162813391_1328249986003754,en,English,8 Feb 2026,Int others,Shock -VE,2026-02-08,2026-02-08T13:44:09+0000,2026-02-11 09:00:34,https://www.facebook.com/1277368791091874/posts/1328249986003754,7299,2,1,9
Facebook,138927162813391_1328161839345902,en,English,8 Feb 2026,Current-Affairs,Shock -VE,2026-02-08,2026-02-08T11:32:05+0000,2026-02-11 09:00:34,https://www.facebook.com/1277368791091874/posts/1328161839345902,6097,1,1,8
Facebook,138927162813391_1328120472683372,en,English,8 Feb 2026,Crime,Shock -VE,2026-02-08,2026-02-08T10:25:39+0000,2026-02-11 09:00:34,https://www.facebook.com/1277368791091874/posts/1328120472683372,94663,3,15,80
Facebook,138927162813391_1328001026028650,en,English,8 Feb 2026,Politics,Pride,2026-02-08,2026-02-08T06:56:50+0000,2026-02-11 09:00:34,https://www.facebook.com/1277368791091874/posts/1328001026028650,4487,6,3,80
Facebook,138927162813391_1327982552697164,en,English,8 Feb 2026,Entertainment,Shock -VE,2026-02-08,2026-02-08T06:23:42+0000,2026-02-11 09:00:34,https://www.facebook.com/1277368791091874/posts/1327982552697164,2768,0,0,2
Facebook,138927162813391_1327954629366623,en,English,8 Feb 2026,Entertainment,Controversy,2026-02-08,2026-02-08T05:34:19+0000,2026-02-11 09:00:34,https://www.facebook.com/1277368791091874/posts/1327954629366623,14811,1,2,22
Facebook,1570246343192175_1321749766642018,hi,Hindi,02-08-2026,Current-Affairs,wow,2026-02-08,2026-02-08T12:20:53+0000,2026-02-11 09:00:34,https://www.facebook.com/1296742019142793/posts/1321749766642018,151,0,0,2
Facebook,1570246343192175_1321617036655291,hi,Hindi,02-08-2026,Current-Affairs,"Awe/ ""I didn't know that""",2026-02-08,2026-02-08T09:05:55+0000,2026-02-11 09:00:34,https://www.facebook.com/1296742019142793/posts/1321617036655291,485,0,0,2
Facebook,1570246343192175_1321528566664138,hi,Hindi,02-08-2026,Politics,Shock,2026-02-08,2026-02-08T06:33:52+0000,2026-02-11 09:00:34,https://www.facebook.com/1296742019142793/posts/1321528566664138,86,0,0,2
Facebook,138927162813391_1328735255955227,en,English,9 Feb 2026,Current-Affairs,Shock -VE,2026-02-09,2026-02-09T02:40:33+0000,2026-02-12 09:00:43,https://www.facebook.com/1277368791091874/posts/1328735255955227,8018,2,5,12
Facebook,1570246343192175_1322326786584316,hi,Hindi,02-09-2026,Current-Affairs,Breaking News,2026-02-09,2026-02-09T03:31:05+0000,2026-02-12 09:00:43,https://www.facebook.com/1296742019142793/posts/1322326786584316,91,0,0,1
Facebook,138927162813391_1329164562578963,en,English,9 Feb 2026,Crime,Shock -VE,2026-02-09,2026-02-09T14:20:28+0000,2026-02-12 09:00:43,https://www.facebook.com/1277368791091874/posts/1329164562578963,268873,17,45,290
Facebook,138927162813391_1329137792581640,en,English,9 Feb 2026,Current-Affairs,Anger,2026-02-09,2026-02-09T13:45:02+0000,2026-02-12 09:00:43,https://www.facebook.com/1277368791091874/posts/1329137792581640,248093,28,36,346
Facebook,138927162813391_1329099785918774,en,English,9 Feb 2026,Sports,Funny,2026-02-09,2026-02-09T12:54:46+0000,2026-02-12 09:00:43,https://www.facebook.com/1277368791091874/posts/1329099785918774,8039,0,2,16
Facebook,138927162813391_1329008379261248,en,English,9 Feb 2026,Entertainment,Curiosity,2026-02-09,2026-02-09T10:34:19+0000,2026-02-12 09:00:43,https://www.facebook.com/1277368791091874/posts/1329008379261248,16861,0,10,21
Facebook,138927162813391_1328981759263910,en,English,9 Feb 2026,Entertainment,Happiness,2026-02-09,2026-02-09T09:48:09+0000,2026-02-12 09:00:43,https://www.facebook.com/1277368791091874/posts/1328981759263910,5479,0,1,43
Facebook,138927162813391_1328952402600179,en,English,9 Feb 2026,Off-beat,Surprise +VE,2026-02-09,2026-02-09T08:56:53+0000,2026-02-12 09:00:43,https://www.facebook.com/1277368791091874/posts/1328952402600179,5822,3,0,10
Facebook,138927162813391_1328946319267454,en,English,9 Feb 2026,Off-beat,Happiness,2026-02-09,2026-02-09T08:46:54+0000,2026-02-12 09:00:43,https://www.facebook.com/1277368791091874/posts/1328946319267454,2823,0,0,4
Facebook,138927162813391_1328944079267678,en,English,9 Feb 2026,Current-Affairs,Pride,2026-02-09,2026-02-09T08:42:56+0000,2026-02-12 09:00:43,https://www.facebook.com/1277368791091874/posts/1328944079267678,4523,1,0,7
Facebook,138927162813391_1328917359270350,en,English,9 Feb 2026,Sports,Pride,2026-02-09,2026-02-09T07:55:14+0000,2026-02-12 09:00:43,https://www.facebook.com/1277368791091874/posts/1328917359270350,3618,2,6,57
Facebook,138927162813391_1328898225938930,en,English,9 Feb 2026,Current-Affairs,Shock -VE,2026-02-09,2026-02-09T07:20:17+0000,2026-02-12 09:00:43,https://www.facebook.com/1277368791091874/posts/1328898225938930,12313,0,0,13
Facebook,138927162813391_1328888379273248,en,English,9 Feb 2026,Crime,Shock -VE,2026-02-09,2026-02-09T07:02:16+0000,2026-02-12 09:00:43,https://www.facebook.com/1277368791091874/posts/1328888379273248,5974,3,6,19
Facebook,138927162813391_1328880119274074,en,English,9 Feb 2026,Entertainment,Happiness,2026-02-09,2026-02-09T06:48:25+0000,2026-02-12 09:00:43,https://www.facebook.com/1277368791091874/posts/1328880119274074,3873,3,3,98
Facebook,138927162813391_1328863312609088,en,English,9 Feb 2026,Current-Affairs,Surprise +VE,2026-02-09,2026-02-09T06:17:03+0000,2026-02-12 09:00:43,https://www.facebook.com/1277368791091874/posts/1328863312609088,1154,0,0,1
Facebook,1570246343192175_1322751706541824,hi,Hindi,02-09-2026,Current-Affairs,wow,2026-02-09,2026-02-09T15:11:17+0000,2026-02-12 09:00:43,https://www.facebook.com/1296742019142793/posts/1322751706541824,224,0,0,2
Facebook,1570246343192175_1322650933218568,hi,Hindi,02-09-2026,Offbeat,wow,2026-02-09,2026-02-09T12:47:48+0000,2026-02-12 09:00:43,https://www.facebook.com/1296742019142793/posts/1322650933218568,254,0,0,1
Facebook,1570246343192175_1322425563241105,hi,Hindi,02-09-2026,Sports,suprise,2026-02-09,2026-02-09T06:27:10+0000,2026-02-12 09:00:43,https://www.facebook.com/1296742019142793/posts/1322425563241105,164,0,0,3
Facebook,138927162813391_1329730035855749,en,English,10 Feb 2026,Sports,Funny,2026-02-10,2026-02-10T06:07:57+0000,2026-02-13 09:01:00,https://www.facebook.com/1277368791091874/posts/1329730035855749,4425,0,1,14
Facebook,138927162813391_1329606232534796,en,English,10 Feb 2026,Crime,Shock -VE,2026-02-10,2026-02-10T02:33:21+0000,2026-02-13 09:01:00,https://www.facebook.com/1277368791091874/posts/1329606232534796,39013,1,3,45
Facebook,1570246343192175_1323250239825304,hi,Hindi,02-10-2026,Sports,Happiness/ Joy,2026-02-10,2026-02-10T05:13:50+0000,2026-02-13 09:01:00,https://www.facebook.com/1296742019142793/posts/1323250239825304,164,0,0,1
Facebook,1570246343192175_1323176573166004,hi,Hindi,02-10-2026,Current-Affairs,Sadness,2026-02-10,2026-02-10T02:59:29+0000,2026-02-13 09:01:00,https://www.facebook.com/1296742019142793/posts/1323176573166004,91,0,0,1
Facebook,138927162813391_1330154025813350,en,English,10 Feb 2026,Entertainment,Controversy,2026-02-10,2026-02-10T17:21:30+0000,2026-02-13 09:01:00,https://www.facebook.com/1277368791091874/posts/1330154025813350,12548,0,0,7
Facebook,138927162813391_1330050432490376,en,English,10 Feb 2026,Off-beat,Heartwarming,2026-02-10,2026-02-10T14:53:44+0000,2026-02-13 09:01:00,https://www.facebook.com/1277368791091874/posts/1330050432490376,170790,18,17,1050
Facebook,138927162813391_1329869089175177,en,English,10 Feb 2026,Entertainment,Curiosity,2026-02-10,2026-02-10T10:22:52+0000,2026-02-13 09:01:00,https://www.facebook.com/1277368791091874/posts/1329869089175177,8084,0,2,5
Facebook,138927162813391_1329837352511684,en,English,10 Feb 2026,Crime,Shock -VE,2026-02-10,2026-02-10T09:28:38+0000,2026-02-13 09:01:00,https://www.facebook.com/1277368791091874/posts/1329837352511684,11946,2,1,10
Facebook,138927162813391_1329795125849240,en,English,10 Feb 2026,Crime,Anger,2026-02-10,2026-02-10T08:12:44+0000,2026-02-13 09:01:00,https://www.facebook.com/1277368791091874/posts/1329795125849240,4211,1,0,6
Facebook,138927162813391_1329795065849246,en,English,10 Feb 2026,Sports,Pride,2026-02-10,2026-02-10T08:12:38+0000,2026-02-13 09:01:00,https://www.facebook.com/1277368791091874/posts/1329795065849246,3684,1,2,7
Facebook,138927162813391_1329773309184755,en,English,10 Feb 2026,Off-beat,Pride,2026-02-10,2026-02-10T07:31:22+0000,2026-02-13 09:01:00,https://www.facebook.com/1277368791091874/posts/1329773309184755,1961,0,1,5
Facebook,138927162813391_1329763079185778,en,English,10 Feb 2026,Entertainment,Controversy,2026-02-10,2026-02-10T07:11:51+0000,2026-02-13 09:01:00,https://www.facebook.com/1277368791091874/posts/1329763079185778,4227,0,0,3
Facebook,138927162813391_1329762485852504,en,English,10 Feb 2026,Off-beat,Surprise +VE,2026-02-10,2026-02-10T07:10:52+0000,2026-02-13 09:01:00,https://www.facebook.com/1277368791091874/posts/1329762485852504,2741,0,0,2
Facebook,1570246343192175_1323619943121667,hi,Hindi,02-10-2026,Off-beat,Shock -VE,2026-02-10,2026-02-10T15:22:35+0000,2026-02-13 09:01:00,https://www.facebook.com/1296742019142793/posts/1323619943121667,2354,0,0,11
Facebook,1570246343192175_1323534553130206,hi,Hindi,02-10-2026,Crime,Sadness,2026-02-10,2026-02-10T13:19:52+0000,2026-02-13 09:01:00,https://www.facebook.com/1296742019142793/posts/1323534553130206,3607,0,0,22
Facebook,1570246343192175_1323407893142872,hi,Hindi,02-10-2026,Crime,Shock -VE,2026-02-10,2026-02-10T09:54:08+0000,2026-02-13 09:01:00,https://www.facebook.com/1296742019142793/posts/1323407893142872,86,0,0,2
Facebook,1570246343192175_1323367153146946,hi,Hindi,02-10-2026,Current-Affairs,Sadness,2026-02-10,2026-02-10T08:40:22+0000,2026-02-13 09:01:00,https://www.facebook.com/1296742019142793/posts/1323367153146946,17013,1,0,19
Facebook,1570246343192175_1323318179818510,hi,Hindi,02-10-2026,Crime,Shock -VE,2026-02-10,2026-02-10T07:15:21+0000,2026-02-13 09:01:00,https://www.facebook.com/1296742019142793/posts/1323318179818510,301914,10,0,523
Facebook,1570246343192175_1324025556414439,hi,Hindi,02-11-2026,Current-Affairs,Breaking News,2026-02-11,2026-02-11T02:42:04+0000,2026-02-14 09:00:10,https://www.facebook.com/1296742019142793/posts/1324025556414439,122,0,0,0
Facebook,138927162813391_1331044509057635,en,English,11 Feb 2026,Entertainment,Shock -VE,2026-02-11,2026-02-11T17:21:35+0000,2026-02-14 09:00:10,https://www.facebook.com/1277368791091874/posts/1331044509057635,10223,1,3,14
Facebook,138927162813391_1331025979059488,en,English,11 Feb 2026,Off-beat,Wow! Amazing!,2026-02-11,2026-02-11T16:56:51+0000,2026-02-14 09:00:10,https://www.facebook.com/1277368791091874/posts/1331025979059488,41831,1,5,30
Facebook,138927162813391_1330946289067457,en,English,11 Feb 2026,Off-beat,Curiosity,2026-02-11,2026-02-11T15:12:33+0000,2026-02-14 09:00:10,https://www.facebook.com/1277368791091874/posts/1330946289067457,115493,4,1,64
Facebook,138927162813391_1330844979077588,en,English,11 Feb 2026,International Politics,Funny,2026-02-11,2026-02-11T13:09:30+0000,2026-02-14 09:00:10,https://www.facebook.com/1277368791091874/posts/1330844979077588,4365,0,4,9
Facebook,138927162813391_1330753945753358,en,English,11 Feb 2026,Current-Affairs,Patriotism,2026-02-11,2026-02-11T10:56:52+0000,2026-02-14 09:00:10,https://www.facebook.com/1277368791091874/posts/1330753945753358,3126,1,2,25
Facebook,138927162813391_1330740852421334,en,English,11 Feb 2026,Current-Affairs,Anger,2026-02-11,2026-02-11T10:35:43+0000,2026-02-14 09:00:10,https://www.facebook.com/1277368791091874/posts/1330740852421334,6828,2,12,22
Facebook,138927162813391_1330701289091957,en,English,11 Feb 2026,Entertainment,Shock -VE,2026-02-11,2026-02-11T09:29:20+0000,2026-02-14 09:00:10,https://www.facebook.com/1277368791091874/posts/1330701289091957,3720,0,0,12
Facebook,138927162813391_1330697542425665,en,English,11-Feb-2026,Entertainment,Controversy,2026-02-11,2026-02-11T09:23:17+0000,2026-02-14 09:00:10,https://www.facebook.com/1277368791091874/posts/1330697542425665,10732,0,1,7
Facebook,138927162813391_1330674542427965,en,English,11th feb 2026,Off-beat,Shock -VE,2026-02-11,2026-02-11T08:43:38+0000,2026-02-14 09:00:10,https://www.facebook.com/1277368791091874/posts/1330674542427965,5352,0,0,2
Facebook,138927162813391_1330625165766236,en,English,11 Feb 2026,Entertainment,Controversy,2026-02-11,2026-02-11T07:19:54+0000,2026-02-14 09:00:10,https://www.facebook.com/1277368791091874/posts/1330625165766236,3072,0,0,3
Facebook,138927162813391_1330575662437853,en,English,11 Feb 2026,Sports,Shock -VE,2026-02-11,2026-02-11T05:53:02+0000,2026-02-14 09:00:10,https://www.facebook.com/1277368791091874/posts/1330575662437853,15219,0,33,44
Facebook,1570246343192175_1324508483032813,hi,Hindi,02-11-2026,Off-beat,Surprise +VE,2026-02-11,2026-02-11T15:14:03+0000,2026-02-14 09:00:10,https://www.facebook.com/1296742019142793/posts/1324508483032813,1580,0,0,10
Facebook,1570246343192175_1324420793041582,hi,Hindi,02-11-2026,Entertainment,Shock -VE,2026-02-11,2026-02-11T13:24:22+0000,2026-02-14 09:00:10,https://www.facebook.com/1296742019142793/posts/1324420793041582,756,0,0,2
Facebook,1570246343192175_1324373903046271,hi,Hindi,02-11-2026,Current-Affairs,Anger/ Rage,2026-02-11,2026-02-11T12:20:15+0000,2026-02-14 09:00:10,https://www.facebook.com/1296742019142793/posts/1324373903046271,95,0,0,0
Facebook,1570246343192175_1324291546387840,hi,Hindi,02-11-2026,Entertainment,Shock -VE,2026-02-11,2026-02-11T10:22:22+0000,2026-02-14 09:00:10,https://www.facebook.com/1296742019142793/posts/1324291546387840,177,0,0,3
Facebook,1570246343192175_1324242389726089,hi,Hindi,02-11-2026,International Politics,Funny/ Laughter,2026-02-11,2026-02-11T09:03:47+0000,2026-02-14 09:00:10,https://www.facebook.com/1296742019142793/posts/1324242389726089,144,0,0,1
Facebook,1570246343192175_1324171443066517,hi,Hindi,02-11-2026,Sports,Sadness,2026-02-11,2026-02-11T07:10:09+0000,2026-02-14 09:00:10,https://www.facebook.com/1296742019142793/posts/1324171443066517,889,0,0,3
Facebook,1570246343192175_1324123506404644,hi,Hindi,02-11-2026,Current-Affairs,Patriotism,2026-02-11,2026-02-11T05:41:21+0000,2026-02-14 09:00:10,https://www.facebook.com/1296742019142793/posts/1324123506404644,68,0,0,0
Facebook,138927162813391_1331364959025590,en,English,12 Feb 2026,Sports,Pride,2026-02-12,2026-02-12T02:50:50+0000,2026-02-15 09:00:49,https://www.facebook.com/1277368791091874/posts/1331364959025590,9536,1,4,57
Facebook,1570246343192175_1324930316323963,hi,Hindi,02-12-2026,Lifestyle,Fear/ Concern,2026-02-12,2026-02-12T03:12:53+0000,2026-02-15 09:00:49,https://www.facebook.com/1296742019142793/posts/1324930316323963,89,0,0,0
Facebook,138927162813391_1331840735644679,en,English,12 Feb 2026,Crime,Shock -VE,2026-02-12,2026-02-12T16:02:53+0000,2026-02-15 09:00:49,https://www.facebook.com/1277368791091874/posts/1331840735644679,145315,12,20,232
Facebook,138927162813391_1331716172323802,en,English,12 Feb 2026,Int others,Happiness,2026-02-12,2026-02-12T13:32:36+0000,2026-02-15 09:00:49,https://www.facebook.com/1277368791091874/posts/1331716172323802,3654,1,1,7
Facebook,138927162813391_1331603149001771,en,English,12 Feb 2026,Lifestyle,Pride,2026-02-12,2026-02-12T10:09:10+0000,2026-02-15 09:00:49,https://www.facebook.com/1277368791091874/posts/1331603149001771,5871,1,0,19
Facebook,138927162813391_1331600585668694,en,English,12 Feb 2026,Crime,Anger,2026-02-12,2026-02-12T10:04:08+0000,2026-02-15 09:00:49,https://www.facebook.com/1277368791091874/posts/1331600585668694,15591,2,3,18
Facebook,138927162813391_1331580552337364,en,English,12 Feb 2026,Current-Affairs,Curiosity,2026-02-12,2026-02-12T09:25:11+0000,2026-02-15 09:00:49,https://www.facebook.com/1277368791091874/posts/1331580552337364,3081,0,0,5
Facebook,138927162813391_1331530595675693,en,English,12 Feb 2026,Entertainment,Curiosity,2026-02-12,2026-02-12T07:46:26+0000,2026-02-15 09:00:49,https://www.facebook.com/1277368791091874/posts/1331530595675693,5158,0,6,24
Facebook,138927162813391_1331521725676580,en,English,12 Feb 2026,Entertainment,Happiness,2026-02-12,2026-02-12T07:27:45+0000,2026-02-15 09:00:49,https://www.facebook.com/1277368791091874/posts/1331521725676580,5750,0,0,18
Facebook,138927162813391_1331504485678304,en,English,12 Feb 2026,Current-Affairs,Controversy,2026-02-12,2026-02-12T06:53:05+0000,2026-02-15 09:00:49,https://www.facebook.com/1277368791091874/posts/1331504485678304,7932,2,1,11
Facebook,1570246343192175_1325343192949342,hi,Hindi,02-12-2026,Int others,Shock -VE,2026-02-12,2026-02-12T15:36:01+0000,2026-02-15 09:00:49,https://www.facebook.com/1296742019142793/posts/1325343192949342,111,1,0,3
Facebook,1570246343192175_1325278936289101,hi,Hindi,02-12-2026,Off-beat,Wow! Amazing!,2026-02-12,2026-02-12T13:49:05+0000,2026-02-15 09:00:49,https://www.facebook.com/1296742019142793/posts/1325278936289101,3345,1,0,18
Facebook,1570246343192175_1325217539628574,hi,Hindi,02-12-2026,Off-beat,Surprise +VE,2026-02-12,2026-02-12T12:07:25+0000,2026-02-15 09:00:49,https://www.facebook.com/1296742019142793/posts/1325217539628574,987,0,0,4
Facebook,1570246343192175_1325160369634291,hi,Hindi,02-12-2026,Crime,Shock -VE,2026-02-12,2026-02-12T10:22:48+0000,2026-02-15 09:00:49,https://www.facebook.com/1296742019142793/posts/1325160369634291,163,0,0,1
Facebook,1570246343192175_1325104126306582,hi,Hindi,02-12-2026,International Politics,Sadness,2026-02-12,2026-02-12T08:34:35+0000,2026-02-15 09:00:49,https://www.facebook.com/1296742019142793/posts/1325104126306582,149,0,0,1
Facebook,1570246343192175_1325072272976434,hi,Hindi,02-12-2026,Off-beat,Funny/ Laughter,2026-02-12,2026-02-12T07:29:08+0000,2026-02-15 09:00:49,https://www.facebook.com/1296742019142793/posts/1325072272976434,291,1,0,3
Facebook,1570246343192175_1324997609650567,hi,Hindi,02-12-2026,Current-Affairs,Wow! Amazing!,2026-02-12,2026-02-12T05:02:57+0000,2026-02-15 09:00:49,https://www.facebook.com/1296742019142793/posts/1324997609650567,32,0,0,0
Facebook,138927162813391_1332281705600582,en,English,13 Feb 2026,Off-beat,Heartwarming,2026-02-13,2026-02-13T03:37:50+0000,2026-02-16 09:00:54,https://www.facebook.com/1277368791091874/posts/1332281705600582,7256,4,4,90
Facebook,1570246343192175_1325803042903357,hi,Hindi,02-13-2026,Current-Affairs,Shock -VE,2026-02-13,2026-02-13T03:37:27+0000,2026-02-16 09:00:54,https://www.facebook.com/1296742019142793/posts/1325803042903357,592,0,0,3
Facebook,138927162813391_1332731698888916,en,English,13-02-2026,Current-Affairs,Shock -VE,2026-02-13,2026-02-13T15:22:29+0000,2026-02-16 09:00:54,https://www.facebook.com/1277368791091874/posts/1332731698888916,11305,3,4,33
Facebook,138927162813391_1332466292248790,en,English,13-02-2026,Off-beat,Curiosity,2026-02-13,2026-02-13T09:06:39+0000,2026-02-16 09:00:54,https://www.facebook.com/1277368791091874/posts/1332466292248790,3299,1,0,4
Facebook,138927162813391_1332458952249524,en,English,13-02-2026,Off-beat,Controversy,2026-02-13,2026-02-13T08:52:58+0000,2026-02-16 09:00:54,https://www.facebook.com/1277368791091874/posts/1332458952249524,74143,6,31,81
Facebook,138927162813391_1332427375586015,en,English,13-02-2026,Current-Affairs,Controversy,2026-02-13,2026-02-13T07:55:55+0000,2026-02-16 09:00:54,https://www.facebook.com/1277368791091874/posts/1332427375586015,28612,17,210,339
Facebook,138927162813391_1332395035589249,en,English,13 Feb 2026,Current-Affairs,Controversy,2026-02-13,2026-02-13T06:56:47+0000,2026-02-16 09:00:54,https://www.facebook.com/1277368791091874/posts/1332395035589249,8023,1,4,20
Facebook,138927162813391_1332372705591482,en,English,13 Feb 2026,Politics,Shock -VE,2026-02-13,2026-02-13T06:13:50+0000,2026-02-16 09:00:54,https://www.facebook.com/1277368791091874/posts/1332372705591482,47045,138,734,1567
Facebook,138927162813391_1332347528927333,en,English,13 Feb 2026,Entertainment,Curiosity,2026-02-13,2026-02-13T05:33:08+0000,2026-02-16 09:00:54,https://www.facebook.com/1277368791091874/posts/1332347528927333,11233,0,0,11
Facebook,1570246343192175_1326268182856843,hi,Hindi,02-13-2026,Int others,Sadness,2026-02-13,2026-02-13T15:17:21+0000,2026-02-16 09:00:54,https://www.facebook.com/1296742019142793/posts/1326268182856843,233,0,0,1
Facebook,1570246343192175_1326148029535525,hi,Hindi,02-13-2026,Off-beat,Heartwarming,2026-02-13,2026-02-13T13:30:36+0000,2026-02-16 09:00:54,https://www.facebook.com/1296742019142793/posts/1326148029535525,237,0,0,0
Facebook,1570246343192175_1326048112878850,hi,Hindi,02-13-2026,Current-Affairs,Surprise +VE,2026-02-13,2026-02-13T10:56:04+0000,2026-02-16 09:00:54,https://www.facebook.com/1296742019142793/posts/1326048112878850,86,0,0,2
Facebook,1570246343192175_1325914832892178,hi,Hindi,02-13-2026,Int others,Shock -VE,2026-02-13,2026-02-13T07:02:52+0000,2026-02-16 09:00:54,https://www.facebook.com/1296742019142793/posts/1325914832892178,11224,0,0,27
Facebook,138927162813391_1333717632123656,en,English,14-02-2026,International Politics,Curiosity,2026-02-14,2026-02-14T17:04:03+0000,2026-02-17 09:00:07,https://www.facebook.com/1277368791091874/posts/1333717632123656,37352,6,6,63
Facebook,138927162813391_1333661128795973,en,English,14-02-2026,Off-beat,Curiosity,2026-02-14,2026-02-14T15:48:57+0000,2026-02-17 09:00:07,https://www.facebook.com/1277368791091874/posts/1333661128795973,8471,0,1,14
Facebook,138927162813391_1333634218798664,en,English,14-02-2026,Current-Affairs,Fear/Concern,2026-02-14,2026-02-14T15:11:57+0000,2026-02-17 09:00:07,https://www.facebook.com/1277368791091874/posts/1333634218798664,30268,2,15,85
Facebook,138927162813391_1333611158800970,en,English,14-02-2026,Sports,Controversy,2026-02-14,2026-02-14T14:40:23+0000,2026-02-17 09:00:07,https://www.facebook.com/1277368791091874/posts/1333611158800970,11703,0,6,15
Facebook,138927162813391_1333392698822816,en,English,14-02-2026,Entertainment,Shock -VE,2026-02-14,2026-02-14T09:01:23+0000,2026-02-17 09:00:07,https://www.facebook.com/1277368791091874/posts/1333392698822816,8173,1,5,24
Facebook,138927162813391_1333288648833221,en,English,14-02-2026,Off-beat,Sadness,2026-02-14,2026-02-14T06:29:07+0000,2026-02-17 09:00:07,https://www.facebook.com/1277368791091874/posts/1333288648833221,1847,2,0,2
Facebook,138927162813391_1333257548836331,en,English,14-02-2026,Current-Affairs,Anger,2026-02-14,2026-02-14T05:36:27+0000,2026-02-17 09:00:07,https://www.facebook.com/1277368791091874/posts/1333257548836331,253313,50,463,2476
Facebook,138927162813391_1333201088841977,en,English,13-02-2026,Off-beat,Surprise +VE,2026-02-14,2026-02-14T03:57:02+0000,2026-02-17 09:00:07,https://www.facebook.com/1277368791091874/posts/1333201088841977,1352744,41,37,766
Facebook,1570246343192175_1327187772764884,hi,Hindi,02-14-2026,International Politics,Breaking News,2026-02-14,2026-02-14T15:25:30+0000,2026-02-17 09:00:07,https://www.facebook.com/1296742019142793/posts/1327187772764884,235,0,0,3
Facebook,1570246343192175_1327130262770635,hi,Hindi,02-14-2026,Entertainment,Happiness/ Joy,2026-02-14,2026-02-14T14:09:46+0000,2026-02-17 09:00:07,https://www.facebook.com/1296742019142793/posts/1327130262770635,296,0,0,2
Facebook,1570246343192175_1326981316118863,hi,Hindi,02-14-2026,Sports,Wow! Amazing!,2026-02-14,2026-02-14T10:51:12+0000,2026-02-17 09:00:07,https://www.facebook.com/1296742019142793/posts/1326981316118863,2734,0,0,16
Facebook,1570246343192175_1326848059465522,hi,Hindi,02-14-2026,Business,Surprise +VE,2026-02-14,2026-02-14T07:04:19+0000,2026-02-17 09:00:07,https://www.facebook.com/1296742019142793/posts/1326848059465522,294,0,0,5
Facebook,1570246343192175_1326739979476330,hi,Hindi,02-14-2026,Job,Motivation,2026-02-14,2026-02-14T04:05:56+0000,2026-02-17 09:00:07,https://www.facebook.com/1296742019142793/posts/1326739979476330,290,0,0,2
Facebook,138927162813391_1334104038751682,en,English,15-02-2026,Sports,Controversy,2026-02-15,2026-02-15T03:32:14+0000,2026-02-18 09:00:22,https://www.facebook.com/1277368791091874/posts/1334104038751682,5811,0,0,7
Facebook,1570246343192175_1327611586055836,hi,Hindi,02-15-2026,Sports,Controvery,2026-02-15,2026-02-15T02:50:35+0000,2026-02-18 09:00:22,https://www.facebook.com/1296742019142793/posts/1327611586055836,12164,0,0,167
Facebook,138927162813391_1334372845391468,en,English,15-02-2026,Current-Affairs,Sadness,2026-02-15,2026-02-15T10:57:22+0000,2026-02-18 09:00:22,https://www.facebook.com/1277368791091874/posts/1334372845391468,29257,1,11,55
